pair,x,y,z,offset,residue,data_number,baseline
E1E2,-54.41312892848356,-37.63116479732838,-0.08299279194833531,-7.158374606053883,[],3,66.1581442574909
E1E2,3.157572142418722,-8.924150451931098,-6.786964584637261,-9.970511042787363,[],2,11.647901587685277
E1E2,-0.5172276546769368,-4.680468256282991,-11.123724216144709,-12.079385248500005,[],1,12.079385248500007
E1E2,-55.014360682934125,-35.61202909151562,4.104820788966954,-11.765021795153594,[],3,65.66312550493205
E1W1,-293.4421879495338,-86.55881613539164,37.348667752705325,-18.06772651248997,[],3,308.21367474898324
E1W1,-301.74050591549934,-86.01590707816632,3.2440042124697186,13.492792547820585,[],3,313.77793540010384
E1W1,-28.200067995145595,50.38744307663443,-26.306987772313363,-2.2071151269937808,[],2,63.452311702447496
E1W1,-0.6364750930746474,-5.759555665892151,-13.68831179421299,-14.864301591,[],1,14.864301591000002
E1W1,-302.20302012890954,-75.52609764403739,18.21889552314707,-3.822721311187763,[],3,312.03010264148253
E1W2,-186.66265585554194,-103.19644516135651,53.46340503145413,15.911454322198551,[],3,219.88812851662243
E1W2,-199.55626593927232,-92.77372041332667,37.628718813427724,26.916955320030098,[],3,223.26125269400353
E1W2,-194.39949028949766,-106.6239319567512,6.416304584433121,60.922935179835356,[4.89693981e-10],8,221.81296998880526
E1W2,-0.9349735036786662,6.924603907397722,14.707041431067328,16.282548399499998,[],1,16.282548399499998
E1W2,-113.01945086209342,-159.89945361696408,33.769359433702995,4.382746776595354,[],2,198.69977648889144
E1W2,0.3687113058108835,3.3365222199079856,7.929666645099736,8.610919907499998,[],1,8.6109199075
E1W2,-197.71648307360533,-80.8075041314312,48.67789861909421,13.05098982253466,[],3,219.0689348513781
E1W2,-153.08542090658474,41.14223498387136,28.384049251344635,6.931161450754601,[],2,161.03876503971662
E2W1,-238.36856733768514,-50.27922362766843,35.067492687453154,-8.223374068659837,[],3,246.1245685960794
E2W1,-247.32737698701558,-48.38474228083783,3.326997004418047,20.651167153874468,[],3,252.03766306234436
E2W1,-31.357640137564317,59.31159352856554,-19.52002318767611,7.7633959157935735,[],2,69.87272734867429
E2W1,-245.46707025280827,-53.3741412550286,-7.96860102622993,32.957585571124795,[5.10862994e-09],9,251.3292265844227
E2W1,-245.4692109620242,-53.390786207980014,-7.995422890805507,32.9892743563117,[3.06492255e-11],5,251.33570452569563
E2W1,-0.1192474383977129,-1.0790874096091598,-2.564587578068283,-2.7849163424999976,[],1,2.7849163424999976
E2W1,-247.18865944597536,-39.9140685525216,14.114074734180065,7.94230048396588,[],3,250.78790507661208
E1W1,0.9414954218872396,8.085410628444805,17.108944482961267,18.946668836000004,[],1,18.946668836
E2W1,0.599518235495065,5.148565782191176,10.894502478883497,12.064714501,[],1,12.064714500999997
S1W1,-115.78078661824222,-5.725374005704822,0.6020520084722136,48.66071358028384,[],2,115.92382379849727
S1W1,2.351725092454881,-1.4342948021025235,-16.235549242661758,-16.4675703035,[],1,16.4675703035
S2E2,112.76536170238096,35.37375008582971,49.70728648879722,5.251791162705537,[],2,128.21132292072687
S2E2,0.02758471374785776,0.7049113255804944,2.4537966052135167,2.5531899015,[],1,2.5531899015
S2W1,-108.32172452507004,-17.602034315775512,-20.105307917331523,23.89084904940445,[],2,111.56904150609887
E1W1,-272.7654079712909,-67.87639453447544,-90.38055210067085,18.54767121020177,[],2,295.2572046856209
E1W1,1.4674156637143128,-0.8949628788423719,-10.130563025467229,-10.275338169500003,[],1,10.275338169500003
E2W1,-221.08708622745104,-52.97578440160525,-69.81259440612878,18.639057886698907,[],2,237.82290000591698
W1W2,78.53452786855937,31.146606387607363,45.60755840963361,15.160699800644505,[],2,96.00954401042749
W1W2,-4.97743298706461,3.035689113521409,34.36258711649858,34.853660365500005,[],1,34.8536603655
S2E2,76.13980090297575,236.13621826644865,-3.4314953943960376,51.21124533068249,[9.535132e-08],48,248.13173521209742
S2W2,-63.343948496878994,165.7544424861355,-0.17045083016708418,13.344995695983869,[5.3473497e-08],48,177.4458229109673
E2W2,-139.48374939985476,-70.38177578031309,3.2610445642289676,-37.866249634698626,[9.66567486e-08],48,156.26882325109392
E2W2,-139.489937655164,-70.3811544990105,3.2658134701609995,-37.869106069104745,[5.38302426e-07],97,156.2741666216045
S1S2,1.0652333483132317,8.178520368493961,-8.555258214469335,-11.883406945,[],1,11.883406945
S1S2,7.790280833431133,10.305728188413003,-4.593587410817936,-11.351728561313674,[],2,13.711220013478007
S1S2,-2.3192019870474567,4.8137447014983,-8.014314064629357,-9.632240955999997,[],1,9.632240955999999
S1S2,4.577311042474836,7.560442303160167,-6.644919906475613,-10.901161030633613,[],2,11.057442053316478
S1E1,5.89891143335565,45.28995208987279,-47.37620219696992,-65.80639369400001,[],1,65.80639369400001
S1E1,125.31889630837158,305.9549702291554,-5.942446992161564,94.46188377232389,[9.17984824e-09],6,330.67897159651136
S1E1,175.77414928779456,117.81469677633662,51.41455279448665,-64.94473940110102,[],2,217.76205035176602
S1E1,-3.998235314650909,8.298752833403105,-13.816439316136574,-16.605697203000005,[],1,16.605697203000005
S1E1,160.4971750019696,80.01709688400904,29.951364819686944,-69.35995342246409,[],2,181.8217897610727
S1E1,138.34164711444453,240.80106590608082,99.19670964956448,-28.21273271692796,[],3,294.89583224105115
S1E2,3.300454828469242,25.339834772045307,-26.50709661639652,-36.81883212950001,[],1,36.81883212950001
S1E2,70.37802216277328,269.7399698805904,-2.8312199707215484,120.35802045421264,[2.42890595e-08],6,278.7843847155867
S1E2,127.01505852910721,77.96704161110394,46.83897599619907,-34.98587272902435,[],2,156.22283553665469
S1W1,1.0862537632951934,8.339908380197098,-8.724080452555219,-12.1179040585,[],1,12.117904058500002
S1W2,0.5311005787260275,4.077620089258128,-4.265452819375287,-5.924790390500002,[],1,5.924790390500003
S1W2,-69.08125671097086,199.31909928363694,0.4842341312640457,118.78427857647527,[1.04800351e-09],8,210.95155332611623
S1W2,-69.09037971474217,199.33617457800588,0.4668691537590064,118.81099339576873,[4.298823e-10],6,210.9706354716865
S1W2,13.493181628766338,7.023191844337174,6.67826392478987,-1.6175953189368641,[],2,16.612958291598503
S1W2,0.3544891762828928,-0.7357791186798232,1.2249849763451113,1.4722845104999962,[],1,1.4722845104999962
S1W2,-15.71236834713843,-5.626090029034444,-6.068327133035526,3.058574306013412,[],2,17.75826574540694
S1W2,-56.9781476672089,138.6709287358605,98.35540006881689,4.596072644249073,[],3,179.30398910997323
S2E1,4.833678085042422,37.11143172137883,-38.82094398250059,-53.92298674900001,[],1,53.92298674900001
S2E1,-5.419178797672366,29.911206621356442,-29.342861140148056,-42.249867222,[],1,42.249867222
S2E1,167.98386845436332,107.50896858792355,56.008140205304585,-53.5930108397873,[],2,207.1561492135559
S2E1,187.26434845920363,158.5276479910775,43.91268192595692,-39.22968889129109,[],2,249.253435313063
S2E1,-1.6790333276034506,3.485008131904804,-5.802125251507216,-6.973456247000006,[],1,6.973456247000006
S2E1,155.9198639594947,72.45665458084885,36.59628472616255,-58.45879239183044,[],2,175.78469451563222
S2E2,2.2352214801560066,17.161314403551344,-17.951838401927183,-24.935425184500005,[],1,24.935425184500005
S2E2,119.22477769567618,67.66131342269098,51.43256340701706,-23.63414416771066,[],2,146.41690315425967
S2E2,142.479027591207,111.30638026560572,36.837258006110005,-20.737533276878807,[],2,184.51657694791618
S2W1,0.02102041498195878,0.16138801170313485,-0.16882223808588137,-0.23449711349999805,[],1,0.23449711349999805
S2W1,-2.608832422369712,14.39947426342733,-14.1258685800126,-20.339395979499997,[],1,20.339395979499997
S2W2,-0.534132769587206,-4.1009002792358356,4.28980539509405,5.958616554500002,[],1,5.958616554500002
S2W2,-0.3303820611638253,1.8235467889904915,-1.7888974152485837,-2.5757773895000033,[],1,2.575777389500004
S2W2,5.702900795335217,-3.282536344075822,11.27185133560781,9.734133242376803,[],2,13.051925331676445
S2W2,21.59643858003467,31.226208334066648,0.29951918618064544,-17.19226462316986,[],2,37.96803863786795
S2W2,2.6736911633303517,-5.549523820178123,9.239299040974469,11.104525466499995,[],1,11.104525466499997
S2W2,-20.28967938961324,-13.186532332194602,0.5765927734400904,13.959735336647016,[],2,24.205127223538682
E1W1,-4.81265767006046,-36.9500437096757,38.65212174441471,53.68848963550001,[],1,53.68848963550002
E1W1,2.810346375302654,-15.511732357929109,15.21699256013545,21.910471242499995,[],1,21.910471242499998
E1W1,-0.05608063873597935,-1.433108124743534,-4.988649953245835,-5.190719824000004,[],1,5.190719824000004
E1W1,-5.199611960176597,-3.644148950360041,-25.88427043166886,-26.651664898999996,[],1,26.651664898999996
E2W1,-2.214201065174045,-16.999926391848206,17.7830161638413,24.700928071000003,[],1,24.700928071000003
E2W1,-6.491623621584139,-4.549655548896928,-32.316054091849296,-33.2741325195,[],1,33.2741325195
E1W1,-300.39867742999996,-89.62447259816614,-4.8585228241287295,132.41725943553925,[3.1369458e-07],48,313.52115835175334
S2E2,76.13589768978613,236.13429167534002,-3.443431595123542,15.298560264111728,[6.24230467e-08],20,248.12886942714755
S2E2,76.13506030311422,236.13610762436275,-3.436454658748602,15.291478559875088,[5.68498796e-09],24,248.1302439283956
S2E2,76.13228673876031,236.3574709924568,-3.4485330687146956,15.277584020503781,[1.8044774e-09],12,248.34023346680837
S2W2,-63.351390576707864,165.7503638640532,-0.16737908168990145,-23.204083348793205,[3.43032033e-09],20,177.4446669382476
S2W2,-63.35126753266457,165.75079160282948,-0.16499800259543917,-23.208085923087467,[4.93154366e-09],24,177.44502032827157
S2W2,-63.35224813405566,165.5897520697611,-0.15833727012707044,-23.1929590516809,[9.2672524e-10],12,177.2949474882322
E2W2,-139.48728826649395,-70.3839278112869,3.276052513433463,-38.5026436129048,[3.85278735e-08],20,156.27326515484086
E2W2,-139.48632783577855,-70.38531602153344,3.2714566561522957,-38.4995644829616,[1.29032402e-08],24,156.27293685476863
E2W2,-139.48453487281637,-70.76771892276545,3.2901957985919736,-38.470543072180945,[4.28287311e-10],12,156.4443380203021
S2E2,76.13035796217738,236.1365326343614,-3.4436013628608464,-57.84772324722084,[1.40031927e-07],88,248.12930467474894
S2W1,-169.3338475621827,182.73234231343727,-11.420849855646424,48.87255577281938,[2.19037077e-07],88,249.39024974724447
E2W1,-245.46420552436012,-53.404190320924286,-7.977248492785527,106.72027902004027,[1.21276714e-07],88,251.33308622434586
S1E1,-719.1362961153413,1352.9228301454614,-983.4560278320814,794.9089114963549,[],4,1820.6435552843814
S1E1,125.33942978153384,305.94022588530623,-5.899734401028368,-158.33894381937012,[5.3290368e-08],16,330.6723474055775
S1E1,125.332652824646,305.9323192114998,-5.913556813500193,-158.3215353691126,[2.90980542e-08],7,330.6627102598307
S1E1,-16.17808917006672,-1.527243588060944,-12.797089419084383,-20.684016528999994,[],1,20.68401652899999
S1E1,-11.643613738495056,-6.073353211575078,-34.15361545765653,-36.591376155500015,[],1,36.591376155500015
S2E1,131.08051974073572,272.3533559529787,-6.54658047284272,-189.98504273879715,[4.78239132e-08],16,302.32649713552854
S2E2,76.14196298790678,236.13470765936498,-3.433017994101391,-127.53211037734376,[1.97670619e-08],16,248.13098214768215
S2W1,-169.32768636596364,182.73513103795568,-11.434895428494514,-24.657313089601416,[3.75252237e-08],16,249.3887533931103
S2W1,0.07008885970280865,1.7910800689519257,6.234750433667084,6.487294754499996,[],1,6.487294754499996
E1E2,-54.938556752828745,-36.218648293613555,3.1135624787416516,62.45293236145307,[1.02878107e-08],16,65.87662539633682
E1E2,-54.938523836487775,-36.217082054135794,3.1159355614585547,62.45028640106478,[1.69609623e-09],7,65.87584905161756
E1E2,9.00819796744911,0.4486607580195189,10.17103622225808,13.594076097000004,[],1,13.594076097000004
E1E2,7.329254147309083,0.69189607524587,5.797540099596483,9.370600713999997,[],1,9.370600713999997
E1E2,6.6609922261968215,3.4743988797482963,19.538347129107862,20.932923196500006,[],1,20.93292319650001
E1E2,7.537556527985927,0.6482377597999014,6.126811944040498,9.735132007499999,[],1,9.7351320075
E1W1,-300.408206106699,-89.61822491502282,-4.8883149556512935,165.3277296491952,[1.01318464e-07],16,313.5289654183011
E1W2,-194.42750468248633,-106.6019336022738,6.370883795867124,167.41818745950644,[4.78886271e-08],16,221.82564095510304
E1W2,-194.42482339966816,-106.59535176027563,6.383989549646184,167.4143313188454,[3.23286797e-08],7,221.8205046731682
E1W2,13.196141076610886,0.6572447319384687,14.8995869506012,19.914010174999998,[],1,19.914010175
E1W2,4.465163746463785,0.4215202815204211,3.532005488019895,5.708802798999999,[],1,5.708802798999998
E1W2,14.924418949437921,7.78463368788943,43.77703324551775,46.90167846050001,[],1,46.901678460500015
E1W2,5.339297076807025,0.45918514350437384,4.339983253392972,6.895969758500005,[],1,6.895969758500005
S1S2,-5.744542867750536,33.58041604216956,0.641684409625169,31.675205990397323,[1.21405957e-10],8,34.07426995852117
S1S2,-5.743490816268559,33.57798989907454,0.6438334204183516,31.671770458016304,[1.08106861e-10],6,34.07174216109532
S1S2,-3.1540817975553512,20.590489227460232,21.589121688799484,7.23175579601051,[],3,30.000110898221994
S1E1,125.31823357852684,305.94303124038856,-5.9320704531693025,57.86134339664031,[1.52590068e-10],8,330.6674878055914
S1E2,70.38686919111518,269.7180391839273,-2.8061451817116847,83.78565869816731,[6.43308541e-10],8,278.76514571683913
S1E2,-4.3815590842605765,9.094381146599757,-15.141066103819057,-18.1977391785,[],1,18.1977391785
S1E2,82.00916406513906,211.57559603580162,91.01059196017422,-25.68053427389416,[],3,244.48448555585065
S1W1,-175.0490676922124,216.2825035331048,-10.75487998405778,153.23652593051827,[2.67940289e-09],8,278.4528054768559
S1W1,-175.0705624722259,216.31684810911156,-10.790122860129983,153.28892542654614,[5.58572491e-10],6,278.4943578809788
S1W1,-159.58767032538327,138.7898762925256,114.31107058362568,7.323938668245475,[],3,240.41188643482758
S2E1,131.06277644627755,272.36261519821846,-6.573754862794203,26.186137406242466,[2.29522439e-10],8,302.32773571145583
S2E2,76.13141205886593,236.13762314175753,-3.4478295913365287,52.11045270776947,[3.80043257e-10],8,248.1307246070233
S2E2,85.16324586269444,190.98510680834124,69.42147027137463,-32.91229006990466,[],3,220.33481341608868
S2W1,-169.30452482446276,182.7020874909362,-11.396564393684244,121.56131994012281,[2.42270589e-09],8,249.3470604991409
S2W1,-169.32707165595704,182.7388582100363,-11.43395628054708,121.61715496852835,[1.10391387e-09],6,249.39102399989224
S2W1,-156.4335885278278,118.19938706506507,92.72194889482604,0.09218287223498578,[],3,216.88688879022985
S2W2,-63.33671384322054,165.738683241468,-0.15745027836150172,87.10907258607863,[8.08011913e-10],8,177.42850738723985
S2W2,-63.34688889847385,165.75818467893163,-0.17696426665987985,87.13922293775306,[1.07687358e-10],6,177.45037457701258
S2W2,-53.82406586965368,118.08043950840083,76.76627838001771,-2.635683151761498,[],3,150.7749374317771
E1E2,-54.931364387412756,-36.22499205645955,3.1259252714557384,25.924315301529674,[3.5113548e-10],8,65.87470115117033
E1E2,-33.12007190200199,-49.629668126842866,15.162362840530534,6.443593079389236,[],2,61.5624915681801
E1E2,-41.16328556190267,12.074772903266025,12.146505877521314,6.468605559735824,[],2,44.58423290748482
E1W1,-300.3673012707407,-89.66052770728177,-4.822809530890666,95.37518253388133,[1.62673668e-09],8,313.50085389546774
E1W1,-141.56775704833842,-196.22336256264234,34.573118461059366,-2.079326868469778,[],2,244.4183674996828
E2W1,-245.43593688332834,-53.435535650821635,-7.948734802347175,69.45086723235264,[1.26411077e-09],8,251.31123725182965
E2W1,-108.4476851463364,-146.59369443579945,19.410755620528846,-8.522919947859009,[],2,183.3777224629408
E2W1,-241.59683439052236,-72.785719743276,23.300478623451482,33.00447294213964,[],3,253.396337167983
S1E2,70.39476174911059,269.7153685762659,-2.794958983936141,10.399401875094554,[2.48206094e-07],48,278.76444235889716
E1W1,-300.40291799064175,-89.61610852381895,-4.89185051846718,59.30128415309678,[1.93248936e-08],21,313.5233488047424
E1W1,-300.4274414461411,-89.5445869874246,-4.993691191320806,59.42387058234741,[3.08826252e-09],5,313.52801722387943
S1W1,-175.18277703863808,216.2773144238815,-10.401693153742258,7.241525417203292,[2.8981037e-10],12,278.5194379676943
S2E2,76.14034386291,236.13508817395604,-3.4398365048582633,88.20213447953182,[1.2017872e-07],7,248.13094185462708
S2E2,76.1403299198613,236.13659806421686,-3.438571718068104,88.20146594696848,[8.76308034e-07],18,248.13235694102275
E1E2,-54.93701729433663,-36.220402420481975,3.1143822713680867,-10.64976214422161,[6.49008188e-07],129,65.87634475008544
E1E2,-54.93734025818521,-36.21956567228156,3.1132510310544133,-10.648522657953478,[2.00574116e-06],109,65.87610055334709
E1W1,-300.40590450460843,-89.61567368867225,-4.876585284656923,-49.789290028549374,[3.01844955e-06],129,313.52584824212664
E2W1,-245.4688872102717,-53.39527126819027,-7.990967556025047,-39.13952788432778,[1.71430683e-06],129,251.3361994312283
E1W1,-300.40219200350026,-89.6139127330704,-4.880845427754103,95.66838430695627,[8.86338071e-08],45,313.5218540515602
E1W2,-194.42189722838094,-106.59680105978784,6.3765886007235935,60.346891421677995,[1.01960186e-07],37,221.81842349148093
E1E2,-54.93774814257545,-36.21618529515155,3.1153364364251903,25.51854644551743,[6.29696331e-09],22,65.87468079180287
E2W1,-243.03432294763857,1610304.654173903,1095467.0231318283,-1561264.3999086074,[1.9619071e-09],16,1947595.7324581314
E1W1,-299.9029042278241,324630.7677986921,220892.0869361174,-361146.9178416537,[1.25281675e-08],14,392655.75179069204
E2W1,-250.72016902176009,-3315014.220019825,-2255070.413152807,3687054.18647357,[2.36842285e-11],6,4009321.876586042
W1W2,101.98827627951508,-2391899.621374718,-1627110.3471740745,2660403.3366735307,[1.07441713e-09],8,2892865.6883815164
E1W1,-300.0682301500316,596426.4237696285,405785.7835215531,-273712.5221758057,[1.62823275e-10],8,721378.3134526376
W1W2,105.57339918213513,-720294.1012806682,-489970.15563873353,330529.026765355,[1.3471546e-10],8,871145.428101481
E1E2,-54.94096245206337,-36.218975763685165,3.116400101260151,-11.069080228924921,[3.12014666e-09],24,65.87894587894212
E1W1,-300.4064419569487,-89.61482921129912,-4.879023424268567,-83.93684952888613,[1.03273612e-08],24,313.52615975924317
E2W1,-245.4654795048854,-53.395853447614016,-7.995423525528722,-72.86776929996124,[6.43646174e-09],24,251.333136675837
E2W1,-245.46920100174057,-53.394725703898374,-7.991594389429608,-39.12307476364879,[9.90744274e-07],97,251.3364099256465
W1W2,105.97926334657654,-16.98642879511215,11.257407859590618,1.2539686945440476,[3.87752934e-07],97,107.92067575034736
S1E1,125.33295864633787,305.93261118826604,-5.909558621888017,127.10200168232825,[2.25699546e-06],109,330.66302483740293
S1E2,70.39561838815268,269.7130455159845,-2.796307590833621,116.45347902437479,[2.25224613e-06],109,278.7624245587997
S1S2,-5.749067004934128,33.5799276116511,0.6379224429340091,32.09929088135194,[2.42063651e-07],48,34.07448099199971
S1S2,-5.747676298111548,33.57968312012145,0.6388766540966255,32.09804624231346,[2.99077203e-06],104,34.07402331182498
S1W1,-175.0817741279593,216.3115539318024,-10.777983664217928,150.86363167858468,[7.32947866e-07],48,278.49682391016773
S2W1,-169.33270712302522,182.73162632015124,-11.415906107152011,118.76434079723279,[1.7186191e-07],48,249.38872442728228
E1W1,-300.40400489468806,-89.61443630286851,-4.886721423444413,95.42465172150813,[1.98088959e-07],22,313.52383226306574
E1W1,-300.40483227394327,-89.613226944473,-4.891353241623314,95.42857021692107,[6.95786149e-10],7,313.524351579701
E1W1,-300.40459453721456,-89.61622686039959,-4.898846373786373,95.435209659933,[2.7670061e-09],11,313.52509824822135
E2W1,-245.4669472347109,-53.3959126944151,-7.9975496041763865,69.52737699344465,[1.10594137e-07],22,251.33465037051536
E2W1,-245.46790086879366,-53.394955079239196,-8.001541001980186,69.53087625274237,[3.48986046e-10],7,251.33550533749158
E2W1,-245.46586484575775,-53.397361988302364,-8.005602620435004,69.53281645430954,[2.85780139e-09],11,251.33415753753394
S1E1,125.33083253632375,305.9321464393394,-5.915333551546183,-51.88811099427926,[1.44991975e-07],41,330.66189224078346
E1W1,-300.4006142558272,-89.61265774186592,-4.874120968770498,96.28709831561257,[1.39977556e-07],41,313.5198789998129
S2E2,76.14151065649597,236.13469716650565,-3.4368379589692495,-21.527090501121023,[1.59649379e-07],32,248.1308862397562
S2W2,-63.347533973099395,165.75432769935819,-0.17427355873572026,-23.03408545513139,[5.85813745e-08],32,177.44699936266176
S2W2,-63.34440186229203,165.75291077339554,-0.1707195970296027,-23.032180372790634,[5.47026241e-08],42,177.4445542199748
S1E1,125.33399311767809,305.93314644125184,-5.902134155896334,57.814034111449786,[2.49446879e-06],22,330.663779555398
S1E1,7.58853408610873,-3.496973575212738,22.108307181929884,23.634549291499994,[],1,23.63454929149999
S1E1,125.33257411410676,305.9353845717015,-5.9066423478679155,57.81921674886317,[4.39512328e-07],23,330.6653929441794
S2W1,-169.32672594949946,182.73899787252893,-11.427700136912676,-60.78342937717699,[7.59356701e-05],196,249.39060486444197
S2W1,-169.3273886987567,182.74022369047918,-11.427313129012589,-60.78487701048482,[4.88867e-05],236,249.3919353213626
S2W1,-169.32406363164097,182.7385482767626,-11.430431274730765,-60.78100489530749,[1.47009915e-07],120,249.38859298323376
E1E2,-54.93945500499433,-36.2195008040572,3.0842310083346405,26.13089700685965,[1.26331385e-10],12,65.87646344221636
E1W2,-194.41578052322916,-106.61327159826426,6.434374264649151,24.132114411910166,[3.79748765e-10],12,221.8226466561051
S2E1,130.7816360833222,272.7767252942591,-5.611842941837608,-48.22291591059468,[2.77620309e-10],8,302.5598634652225
S2E1,131.0395058557856,272.4500598931025,-6.351282189856789,-47.38723003370174,[1.44593515e-08],16,302.39167649943477
E1W2,-194.31636456659325,-106.74734996774875,6.137347266521019,24.471600470975062,[3.20358106e-10],8,221.7915987926145
E1W2,-194.35972814759407,-106.73827712515099,6.080083896045245,24.502195842974224,[9.97849728e-09],16,221.82364876053038
E1W2,-194.44499946772916,-106.59581354762513,6.420668686580129,24.133493369958337,[1.55232629e-10],12,221.8394695951739
E1W2,-192.4227287267304,-53.358945537965916,58.46122078923331,-23.090088916536374,[],3,208.06584999882122
S2W2,-63.34488450681632,165.75447676128871,-0.17138841799852855,120.02064912672026,[5.46882635e-07],40,177.44618996636788
S1E1,125.329140226493,305.9374246053814,-5.9207581023961495,21.31060810452132,[2.31336467e-07],36,330.66623132789425
S1E1,125.32033314573673,305.9386045942594,-5.917790289032723,94.42013713881158,[1.56778244e-06],192,330.66393199553227
S1E1,125.33188097706363,305.93429846114674,-5.912308096954689,94.42204405857555,[4.12809434e-06],256,330.66422659730847
S1S2,0.48831425866485745,-2.6952549883300816,2.6440422100321963,3.807073610500004,[],1,3.8070736105000043
S1S2,11.028241692611351,5.3689782381996505,4.046335370503543,1.5721113542082028,[],2,12.915915456656595
S1E1,-4.9308645390075085,27.215951633026357,-26.698818930115856,-38.442793611499994,[],1,38.442793611499994
S1E1,198.29259015181475,163.89662622927705,47.95901729646039,-37.657577537082915,[],2,261.6908915848947
S1E2,-4.282492670453884,23.637257212367597,-23.188123598506042,-33.38785330049999,[],1,33.38785330049999
S1W1,-2.1205181637048547,11.704219275097248,-11.481826369980404,-16.532322368999992,[],1,16.532322368999992
S1W2,0.1579321975010326,-0.8717081993395899,0.8551447947836125,1.2312962210000005,[],1,1.2312962210000005
S1W2,32.62468027264597,36.595186572266265,4.345854556684172,-15.620153268961653,[],2,49.21853202787751
S2E2,-4.770806929118741,26.33251220069768,-25.83216580853824,-37.194926910999996,[],1,37.194926910999996
S2E2,-2.062357097213118,4.2806364451014565,-7.126752039189698,-8.5654982225,[],1,8.565498222500002
E2W1,2.161974506749033,-11.93303793727035,11.70629722852564,16.8555309315,[],1,16.8555309315
E2W1,-214.64824408053198,52.43342796089097,16.361585558617406,-14.188819228100272,[],2,221.5645155176648
E2W1,0.04250414595495133,1.086168743371431,3.780953828453567,3.9341048529999956,[],1,3.9341048529999956
S1S2,-17.72811128979385,1.197868474431637,31.773455537815266,34.900468783248456,[],2,36.40430325660521
S1E1,73.45856280370764,-10.929525411148887,8.776569867126511,-7.586815997175286,[],2,74.78397658276646
S1E1,2.8468471820682595,2.266616559970519,26.841153867983717,27.086705788500005,[],1,27.08670578850001
S1E1,125.28541148287317,305.96184860106916,-4.923412791390177,20.286435848539128,[],4,330.6559044132296
S1E1,-15.595153915574564,8.490090846571235,-10.02512345188203,-9.353678591682037,[],2,20.39101685691443
S1E1,165.22419220108193,28.872132953784757,-41.06715654436877,1.8911454958395097,[],2,172.68220839577185
S1E2,23.554239012126324,-4.1821052079237875,18.763935716260512,13.130208949978288,[],2,30.403576483276993
S1E2,3.9068159868068406,3.110547650127297,36.83494136822502,37.1719198245,[],1,37.17191982450001
S1E2,70.40578491643727,269.70562649687315,-3.0056316173681523,47.354585708020096,[],4,278.7599923503905
S1E2,-47.89952585185552,21.634906517039774,6.303143779802657,9.448653488787176,[],2,52.935464278142405
S1E2,111.30826408158501,17.403866200264925,-17.191406077033278,11.540342230403937,[],2,113.96476935649038
S1W1,-199.76323278661422,29.898601024248652,-28.029801245673525,16.569762990941186,[],2,203.92387127170323
S1W1,-175.16256153769766,216.37452376504677,-8.99111951597618,5.246468873141936,[],4,278.533117831882
S1W1,-226.40285490767073,107.62929564767381,-15.047340243014474,-1.4890908165280337,[],2,251.13490486260014
S1W2,-99.23691636312364,13.916508421863695,8.115075860197521,29.73635077619989,[],2,100.53600962905858
S1W2,-69.09121012844625,199.33217175808767,0.4713886902489719,45.6414208726172,[2.93019046e-09],6,210.96713540764156
S1W2,-69.11910161592964,199.3466763191594,0.9451461425841643,45.17585312478246,[],4,210.991565871529
S1W2,4.509895275736055,0.5089212423333795,4.363622108054265,6.295979203499999,[],1,6.295979203499999
S1W2,2.250061291684001,0.11206616554888944,2.5405142052511245,3.395518674500003,[],1,3.395518674500003
S1W2,-69.09092207213766,199.3369990870444,0.46277212939295964,45.64943507158188,[],4,210.9715831003083
S1W2,-69.09341080854536,95.6374473109474,-70.08088383482067,96.95199548525912,[],3,137.22882723532356
S2E2,74.61318292662814,236.59610256250406,6.177024574727604,5.849256899380173,[],3,248.15921995123657
S2E2,-1.555262007728098,0.9485395298748104,10.737025765776234,10.890467825000004,[],1,10.890467825000004
S2E2,5.782776100367407,4.05285963985768,28.78732904957347,29.640790888499993,[],1,29.640790888499993
S1W1,-175.07157984399737,216.31614696922182,-10.794294010970361,-99.4449032482741,[6.06217416e-09],7,278.49461447553773
S2E1,131.07861637674452,272.34904429799263,-6.5520005318551,-153.4326804059924,[3.23248164e-08],7,302.32190511479837
S2E1,-13.634313633229098,-1.2871061504895376,-10.784928238317683,-17.43174769199999,[],1,17.43174769199999
S2E1,-11.55651349924242,-6.027921395501943,-33.89812878964131,-36.317653779500006,[],1,36.31765377950001
S2W1,-169.32561629189883,182.7328720557145,-11.432737729325517,-94.55604828515364,[6.33395695e-09],7,249.38559371854063
E1W1,-300.40423266864343,-89.61617224227837,-4.880737197470509,58.876632120839034,[1.12330598e-08],7,313.5244534772127
E2W1,-245.46570883215554,-53.39909018814205,-7.996672758928668,-3.5736542802263784,[7.70813111e-09],7,251.33408805931455
W1W2,105.97940926897515,-16.979179518000166,11.264726747113361,108.53769919801074,[6.33368203e-09],7,107.92044196903821
S2E2,76.1424068940393,236.13415445159822,-3.43204223744317,-58.03215589410496,[9.67521038e-07],60,248.1305784060245
S2E2,76.14167025690163,236.13399331616358,-3.43047217323182,-58.03423719836036,[2.26273493e-07],32,248.13017730272156
S1E1,125.3334837182478,305.9362906070054,-5.908568142153655,127.72882401123846,[1.15920468e-05],34,330.66661039303136
S1E1,16.148854005885,-11.28845315692949,6.516178208744773,17.174020632664348,[],2,20.752716420452035
